envelope_ID,day,month,year,siteID,species,new_taxon,project,habitat,plotNR,DURIN_plot,ageClass,DroughtTrt,DroughNet_plotID,plant_nr,leaf_nr,leaf_age,plant_height,bulk_nr_leaves,wet_mass_g,leaf_thickness_1_mm,leaf_thickness_2_mm,leaf_thickness_3_mm,dry_mass_g,stomatal_conductance(gs),spectrometry,remark,remarks_2,cutout_barcode
AIZ4742,15,June,2023,Lygra,Vaccinium vitis-idaea,,Field - Traits,,,,Pioneer,Amb (0),3.1,1,2,young,8.5,,0.0274,0.208,0.207,0.227,,,,,,
AIA4367,15,June,2023,Lygra,Vaccinium vitis-idaea,,Field - Traits,,,,Pioneer,Amb (0),3.1,1,1,young,8.5,,0.0266,0.239,0.235,0.193,,,,,,
AAM3170,14,June,2023,Lygra,Empetrum nigrum,,Field - Traits,,,,Pioneer,Amb (0),1.1,2,1,young,5.1,5,0.0063,0.169,0.173,0.181,,,,,,
ADB4598,15,June,2023,Lygra,Empetrum nigrum,,Field - Traits,,,,Pioneer,Amb (0),3.1,1,1,young,25.5,,0.0880,0.233,0.227,0.214,,,,,,
AJX0667,15,June,2023,Lygra,Empetrum nigrum,,Field - Traits,,,,Pioneer,Amb (0),3.1,1,3,old,25.5,5,0.0171,0.306,0.307,0.336,,,,,,
AJH6055,15,June,2023,Lygra,Empetrum nigrum,,Field - Traits,,,,Pioneer,Amb (0),3.1,2,2,old,24.0,5,0.0139,0.213,0.304,0.317,,,,,,
AMO3596,15,June,2023,Lygra,Empetrum nigrum,,Field - Traits,,,,Mature,Amb (0),8.3,2,2,young,23.2,5,0.0061,0.182,0.157,0.149,,,,,,
AMW8072,15,June,2023,Lygra,Empetrum nigrum,,Field - Traits,,,,Mature,Amb (0),8.3,2,1,old,23.2,5,0.0151,0.256,0.294,0.269,,,,,,
AJC3152,15,June,2023,Lygra,Calluna vulgaris,,Field - Traits,,,,Pioneer,Amb (0),3.1,2,3,young,24.5,4,0.0027,0.081,0.072,0.060,,,,,,
AKU7074,15,June,2023,Lygra,Empetrum nigrum,,Field - Traits,,,,Pioneer,Amb (0),3.1,2,3,young,24.0,5,0.0088,0.182,0.111,0.181,,,,,,
ALF5295,15,June,2023,Lygra,Empetrum nigrum,,Field - Traits,,,,Mature,Amb (0),8.3,2,2,old,23.2,5,0.0138,0.221,0.216,0.261,,,,,,
ADA7882,15,June,2023,Lygra,Empetrum nigrum,,Field - Traits,,,,Pioneer,Amb (0),3.1,2,1,young,24.0,5,0.0083,0.185,0.111,0.138,,,,,,
ACZ4160,15,June,2023,Lygra,Empetrum nigrum,,Field - Traits,,,,Pioneer,Amb (0),3.1,3,1,young,24.3,5,0.0082,0.176,0.164,0.178,,,,,,
AIS0341,15,June,2023,Lygra,Empetrum nigrum,,Field - Traits,,,,Mature,Amb (0),8.3,2,3,old,23.2,,0.0064,0.171,0.158,0.157,,,,,,
AMS0968,15,June,2023,Lygra,Empetrum nigrum,,Field - Traits,,,,Mature,Amb (0),8.3,2,3,young,23.2,,0.0143,0.242,0.223,0.179,,,,,,
AMK0835,15,June,2023,Lygra,Empetrum nigrum,,Field - Traits,,,,Mature,Amb (0),8.3,2,1,young,23.2,,0.0063,0.172,0.142,0.130,,,,,,
AJT3009,15,June,2023,Lygra,Empetrum nigrum,,Field - Traits,,,,Pioneer,Amb (0),3.1,1,3,young,25.5,4,0.0770,0.193,0.208,0.193,,,,,,
AKQ7412,15,June,2023,Lygra,Empetrum nigrum,,Field - Traits,,,,Pioneer,Amb (0),3.1,2,2,young,24.0,5,0.0102,0.115,0.156,0.141,,,,,,
ALQ7215,15,June,2023,Lygra,Vaccinium vitis-idaea,,Field - Traits,,,,Mature,Amb (0),8.3,1,3,old,9.5,,0.0431,0.288,0.313,0.303,,,,,,
ALZ0329,15,June,2023,Lygra,Vaccinium vitis-idaea,,Field - Traits,,,,Mature,Amb (0),8.3,3,2,young,13.2,,0.0512,0.247,0.249,0.252,,,,,,
ALM5247,15,June,2023,Lygra,Vaccinium vitis-idaea,,Field - Traits,,,,Mature,Amb (0),8.3,1,2,old,9.5,,0.0545,0.321,0.308,0.303,,,,,,
ALI7408,15,June,2023,Lygra,Vaccinium vitis-idaea,,Field - Traits,,,,Mature,Amb (0),8.3,1,1,old,9.5,,0.0552,0.328,0.342,0.353,,,,,,
ALE2312,15,June,2023,Lygra,Vaccinium vitis-idaea,,Field - Traits,,,,Mature,Amb (0),8.3,1,3,young,9.5,,0.0112,0.184,0.137,0.148,,,,,,
AMV7494,15,June,2023,Lygra,Vaccinium vitis-idaea,,Field - Traits,,,,Mature,Amb (0),8.3,1,2,young,9.5,,0.0146,0.137,0.158,0.182,,,,,,
AGM9683,15,June,2023,Lygra,Vaccinium myrtillus,,Field - Traits,,,,Pioneer,Ext (90),1.2,1,1,young,16.8,,0.0194,0.124,0.111,0.112,,,,,,
AAL2616,14,June,2023,Lygra,Empetrum nigrum,,Field - Traits,,,,Pioneer,Amb (0),1.1,2,1,old,5.1,4,0.0052,0.208,0.192,0.196,,,,,,
AAN7551,14,June,2023,Lygra,Empetrum nigrum,,Field - Traits,,,,Pioneer,Amb (0),1.1,2,2,young,5.1,5,0.0059,0.210,0.206,0.204,,,,,,
AAP2506,14,June,2023,Lygra,Empetrum nigrum,,Field - Traits,,,,Pioneer,Amb (0),1.1,2,3,young,5.1,5,0.0067,0.202,0.226,0.117,,,,,,
AAK5148,14,June,2023,Lygra,Empetrum nigrum,,Field - Traits,,,,Pioneer,Amb (0),1.1,2,2,old,5.1,5,0.0077,0.204,0.203,0.177,,,,,,
AHJ6037,14,June,2023,Lygra,Empetrum nigrum,,Field - Traits,,,,Pioneer,Amb (0),2.2,2,2,young,17.6,5,0.0052,0.134,0.147,0.134,,,,,,
AHG2124,14,June,2023,Lygra,Empetrum nigrum,,Field - Traits,,,,Pioneer,Amb (0),2.2,2,3,young,17.6,5,0.0053,0.159,0.157,0.143,,,,,,
AHI5521,14,June,2023,Lygra,Empetrum nigrum,,Field - Traits,,,,Pioneer,Amb (0),2.2,2,1,old,17.6,5,0.0093,0.265,0.223,0.231,,,,,,
AEC5403,14,June,2023,Lygra,Empetrum nigrum,,Field - Traits,,,,Pioneer,Ext (90),2.1,3,3,old,19.4,5,0.0091,0.233,0.198,0.240,,,,,,
AAX6379,14,June,2023,Lygra,Empetrum nigrum,,Field - Traits,,,,Pioneer,Ext (90),2.1,1,1,old,18.1,5,0.0153,0.234,0.275,0.243,,,,,,
AKR5191,15,June,2023,Lygra,Vaccinium myrtillus,,Field - Traits,,,,Pioneer,Amb (0),3.1,2,3,young,15.0,,0.0105,0.100,0.101,0.105,,,,,,
AKN0115,15,June,2023,Lygra,Vaccinium myrtillus,,Field - Traits,,,,Pioneer,Amb (0),3.1,2,1,young,15.0,,0.0098,0.099,0.093,0.090,,,,,,
AKF4275,15,June,2023,Lygra,Empetrum nigrum,,Field - Traits,,,,Pioneer,Amb (0),3.1,1,1,old,25.5,,0.0158,0.238,0.322,0.261,,,,,,
AGL2762,15,June,2023,Lygra,Vaccinium myrtillus,,Field - Traits,,,,Pioneer,Amb (0),3.1,2,2,young,15.0,,0.0096,0.085,0.099,0.102,,,,,,
APL5559,15,June,2023,Lygra,Vaccinium myrtillus,,Field - Traits,,,,Mature,Amb (0),8.3,3,1,young,19.8,,0.0408,0.168,0.165,0.160,,,,,,
AIT7432,15,June,2023,Lygra,Vaccinium myrtillus,,Field - Traits,,,,Mature,Ext (90),8.1,3,3,young,22.5,,0.0330,0.154,0.167,0.161,,,,,,
AIP7126,15,June,2023,Lygra,Vaccinium myrtillus,,Field - Traits,,,,Mature,Ext (90),8.1,2,1,young,23.5,,0.0367,0.156,0.155,0.148,,,,,,
AJA7257,15,June,2023,Lygra,Calluna vulgaris,,Field - Traits,,,,Mature,Amb (0),8.3,3,3,young,19.8,5,0.0272,0.143,0.172,0.162,,,,,,
AGZ6134,15,June,2023,Lygra,Vaccinium myrtillus,,Field - Traits,,,,Mature,Amb (0),8.3,2,1,young,7.6,,0.0097,0.123,0.110,0.118,,,,,,
AIW8739,15,June,2023,Lygra,Vaccinium myrtillus,,Field - Traits,,,,Mature,Amb (0),8.3,1,1,young,12.8,,0.0326,0.145,0.145,0.141,,,,,,
AIH9560,15,June,2023,Lygra,Vaccinium myrtillus,,Field - Traits,,,,Mature,Ext (90),8.1,1,1,young,20.1,,0.0267,0.180,0.182,0.165,,,,,,
AHR3469,15,June,2023,Lygra,Vaccinium myrtillus,,Field - Traits,,,,Pioneer,Ext (90),3.3,1,1,young,15.7,,0.0068,0.102,0.126,0.113,,,,,,
AGQ4618,15,June,2023,Lygra,Vaccinium myrtillus,,Field - Traits,,,,Pioneer,Ext (90),1.2,2,1,young,16.2,,0.0222,0.122,0.114,0.129,,,,,,
AGN8179,15,June,2023,Lygra,Vaccinium myrtillus,,Field - Traits,,,,Pioneer,Ext (90),1.2,3,1,young,17.5,,0.0144,0.110,0.107,0.106,,,,,,
AKA7827,15,June,2023,Lygra,Calluna vulgaris,,Field - Traits,,,,Pioneer,Amb (0),3.1,2,2,young,24.5,5,0.0028,0.103,0.090,0.081,,,,,,
AJQ4973,15,June,2023,Lygra,Vaccinium myrtillus,,Field - Traits,,,,Pioneer,Amb (0),3.1,1,3,young,16.0,,0.0232,0.161,0.155,0.168,,,,,,
ALV4965,15,June,2023,Lygra,Vaccinium vitis-idaea,,Field - Traits,,,,Mature,Amb (0),8.3,3,3,old,13.2,,0.0334,0.331,0.302,0.321,,,,,,
AKY3030,15,June,2023,Lygra,Empetrum nigrum,,Field - Traits,,,,Pioneer,Amb (0),3.1,2,1,old,24.0,5,0.0134,0.309,0.318,0.271,,,,,,
AFP1419,15,June,2023,Lygra,Vaccinium vitis-idaea,,Field - Traits,,,,Pioneer,Amb (0),3.1,2,1,old,12.0,,0.0568,0.360,0.345,0.361,,,,,,
AIV7443,15,June,2023,Lygra,Vaccinium vitis-idaea,,Field - Traits,,,,Pioneer,Amb (0),3.1,3,3,old,10.1,,0.0204,0.252,0.255,0.216,,,,,,
ALR3653,15,June,2023,Lygra,Vaccinium vitis-idaea,,Field - Traits,,,,Mature,Amb (0),8.3,3,2,old,13.2,,0.0455,0.330,0.318,0.314,,,,,,
ALN7549,15,June,2023,Lygra,Vaccinium vitis-idaea,,Field - Traits,,,,Mature,Amb (0),8.3,3,1,old,13.2,,0.0449,0.316,0.321,0.301,,,,,,
AII3181,15,June,2023,Lygra,Vaccinium vitis-idaea,,Field - Traits,,,,Pioneer,Amb (0),3.1,3,3,young,10.1,,0.0142,0.154,0.159,0.178,,,,,,
AGP3093,15,June,2023,Lygra,Vaccinium myrtillus,,Field - Traits,,,,Pioneer,Amb (0),3.1,1,1,young,16.0,,0.0139,0.142,0.136,0.150,,,,,,
AFR4883,15,June,2023,Lygra,Vaccinium vitis-idaea,,Field - Traits,,,,Pioneer,Amb (0),3.1,2,3,old,12.0,,0.0524,0.350,0.325,0.339,,,,,,
ADP7129,15,June,2023,Lygra,Empetrum nigrum,,Field - Traits,,,,Pioneer,Ext (90),3.3,3,1,young,13.2,5,0.0082,0.155,0.199,0.185,,,,,,
ADE1587,15,June,2023,Lygra,Empetrum nigrum,,Field - Traits,,,,Pioneer,Ext (90),1.2,1,1,young,29.7,5,0.0074,0.161,0.179,0.168,,,,,,
APQ7017,15,June,2023,Lygra,Empetrum nigrum,,Field - Traits,,,,Pioneer,Ext (90),1.2,2,3,young,13.2,5,0.0058,0.143,0.153,0.131,,,,,,
AJU7262,15,June,2023,Lygra,Empetrum nigrum,,Field - Traits,,,,Pioneer,Ext (90),1.2,1,2,young,29.7,5,0.0079,0.161,0.195,0.149,,,,,,
AOX3781,15,June,2023,Lygra,Empetrum nigrum,,Field - Traits,,,,Pioneer,Ext (90),1.2,3,1,old,16.2,5,0.0070,0.206,0.212,0.201,,,,,,
AJY5491,15,June,2023,Lygra,Empetrum nigrum,,Field - Traits,,,,Pioneer,Ext (90),1.2,1,3,young,29.7,5,0.0082,0.146,0.160,0.168,,,,,,
AKK5677,15,June,2023,Lygra,Empetrum nigrum,,Field - Traits,,,,Pioneer,Ext (90),1.2,1,3,old,29.7,5,0.0176,0.277,0.217,0.273,,,,,,
APB5323,15,June,2023,Lygra,Empetrum nigrum,,Field - Traits,,,,Pioneer,Ext (90),1.2,3,3,young,16.2,5,0.0072,0.159,0.152,0.187,,,,,,
AQC4439,15,June,2023,Lygra,Empetrum nigrum,,Field - Traits,,,,Pioneer,Ext (90),1.2,3,3,old,16.2,4,0.0081,0.174,0.199,0.171,,,,,,
AKS1213,15,June,2023,Lygra,Empetrum nigrum,,Field - Traits,,,,Pioneer,Ext (90),3.3,3,3,young,13.2,5,0.0069,0.192,0.129,0.197,,,,,,
AKO2757,15,June,2023,Lygra,Empetrum nigrum,,Field - Traits,,,,Pioneer,Ext (90),3.3,3,2,young,13.2,5,0.0065,0.203,0.209,0.165,,,,,,
APU3345,15,June,2023,Lygra,Empetrum nigrum,,Field - Traits,,,,Pioneer,Ext (90),1.2,2,2,young,13.2,5,0.0050,0.177,0.155,0.164,,,,,,
ALJ6034,15,June,2023,Lygra,Empetrum nigrum,,Field - Traits,,,,Pioneer,Ext (90),3.3,2,2,old,23.2,5,0.0144,0.180,0.262,0.269,,,,,,
AKW7599,15,June,2023,Lygra,Empetrum nigrum,,Field - Traits,,,,Pioneer,Ext (90),3.3,3,1,old,13.2,5,0.0126,0.261,0.262,0.152,,,,,,
ALA0711,15,June,2023,Lygra,Empetrum nigrum,,Field - Traits,,,,Pioneer,Ext (90),3.3,3,2,old,13.2,4,0.0106,0.257,0.223,0.204,,,,,,
AKG4357,15,June,2023,Lygra,Empetrum nigrum,,Field - Traits,,,,Pioneer,Ext (90),1.2,1,2,old,29.7,5,0.0176,0.172,0.281,0.270,,,,,,
AOW4055,15,June,2023,Lygra,Empetrum nigrum,,Field - Traits,,,,Pioneer,Ext (90),3.3,2,3,young,23.2,5,0.0129,0.252,0.231,0.190,,,,,,
AKC7172,15,June,2023,Lygra,Empetrum nigrum,,Field - Traits,,,,Pioneer,Ext (90),1.2,1,1,old,29.7,5,0.0178,0.231,0.290,0.173,,,,,,
AQG9866,15,June,2023,Lygra,Empetrum nigrum,,Field - Traits,,,,Pioneer,Ext (90),1.2,3,2,old,16.2,5,0.0118,0.211,0.193,0.174,,,,,,
anh3895,15,June,2023,Lygra,Empetrum nigrum,,Field - Traits,,,,Mature,Ext (90),8.1,1,1,old,30.9,4,0.0055,0.183,0.182,0.229,,,,,,
AQI5199,15,June,2023,Lygra,Vaccinium vitis-idaea,,Field - Traits,,,,Pioneer,Ext (90),1.2,1,3,young,15.9,,0.0410,0.293,0.299,0.310,,,,,,
AMH1144,15,June,2023,Lygra,Vaccinium vitis-idaea,,Field - Traits,,,,Mature,Ext (90),8.1,3,1,old,13.4,,0.0537,0.331,0.339,0.346,,,,,,
ASJ0588,19,June,2023,Lygra,Vaccinium vitis-idaea,,Field - Traits,,,,Mature,Ext (90),9.1,1,3,young,16.6,,0.0453,0.720,0.326,0.316,,,,,,
AMF5182,19,June,2023,Lygra,Vaccinium vitis-idaea,,Field - Traits,,,,Mature,Amb (0),7.3,3,3,young,13.3,,0.0465,0.276,0.298,0.310,,,,"2023.07.01: Plots 7.3 and 7.1 were reversed. As of today, we have not yet reassigned these leaves to the correct plots.",,
AMB7032,19,June,2023,Lygra,Vaccinium vitis-idaea,,Field - Traits,,,,Mature,Amb (0),7.3,3,2,old,13.3,,0.0496,0.285,0.283,0.276,,,,"2023.07.01: Plots 7.3 and 7.1 were reversed. As of today, we have not yet reassigned these leaves to the correct plots.",,
AMA1207,15,June,2023,Lygra,Vaccinium vitis-idaea,,Field - Traits,,,,Mature,Ext (90),8.1,3,3,young,13.4,,0.0568,0.314,0.359,0.346,,,,,,
ASF2948,19,June,2023,Lygra,Vaccinium vitis-idaea,,Field - Traits,,,,Mature,Ext (90),9.1,3,2,old,26.4,,0.0466,0.364,0.295,0.268,,,,,,
ANF0716,15,June,2023,Lygra,Vaccinium vitis-idaea,,Field - Traits,,,,Pioneer,Ext (90),3.3,3,2,old,18.9,,0.0388,0.317,0.375,0.376,,,,,,
AJF0842,15,June,2023,Lygra,Vaccinium vitis-idaea,,Field - Traits,,,,Mature,Ext (90),8.1,3,3,old,13.4,,0.0321,0.239,0.233,0.253,,,,,,
ADQ5018,15,June,2023,Lygra,Vaccinium vitis-idaea,,Field - Traits,,,,Pioneer,Ext (90),3.3,3,1,young,18.9,,0.0276,0.247,0.262,0.274,,,,,,
AIE4086,15,June,2023,Lygra,Vaccinium vitis-idaea,,Field - Traits,,,,Pioneer,Ext (90),1.2,2,2,old,15.7,,0.0739,0.405,0.430,0.437,,,,,,
AID5774,15,June,2023,Lygra,Empetrum nigrum,,Field - Traits,,,,Mature,Ext (90),8.1,3,1,young,13.4,5,0.0069,0.171,0.181,0.158,,,,,,
AJG5502,15,June,2023,Lygra,Empetrum nigrum,,Field - Traits,,,,Mature,Ext (90),8.1,1,1,young,30.9,5,0.0048,0.158,0.118,0.179,,,,,,
ADN3875,15,June,2023,Lygra,Empetrum nigrum,,Field - Traits,,,,Pioneer,Ext (90),3.3,1,1,young,,5,0.0064,0.169,0.189,0.149,,,,,,
AIO8720,15,June,2023,Lygra,Empetrum nigrum,,Field - Traits,,,,Mature,Amb (0),8.3,1,3,old,16.5,5,0.0044,0.277,0.313,0.303,,,,,,
AQU6758,19,June,2023,Lygra,Vaccinium vitis-idaea,,Field - Traits,,,,Mature,Ext (90),9.1,1,1,young,16.6,,0.0442,0.292,0.280,0.295,,,,,,
ALO1688,15,June,2023,Lygra,Vaccinium vitis-idaea,,Field - Traits,,,,Mature,Ext (90),8.1,1,3,young,7.8,,0.0250,0.246,0.274,0.263,,,,,,
AOL7601,15,June,2023,Lygra,Vaccinium vitis-idaea,,Field - Traits,,,,Pioneer,Ext (90),3.3,2,2,young,16.8,,0.0471,0.278,0.284,0.300,,,,,,
AQM9415,15,June,2023,Lygra,Vaccinium vitis-idaea,,Field - Traits,,,,Pioneer,Ext (90),1.2,1,2,young,15.9,,0.0409,0.278,0.285,0.302,,,,,,
ANA8568,15,June,2023,Lygra,Vaccinium vitis-idaea,,Field - Traits,,,,Pioneer,Ext (90),1.2,1,1,young,15.9,,0.0386,0.312,0.293,0.305,,,,,,
AOF3050,15,June,2023,Lygra,Vaccinium vitis-idaea,,Field - Traits,,,,Mature,Ext (90),8.1,3,2,old,13.4,,0.0469,0.320,0.357,0.418,,,,,,
AMP4632,15,June,2023,Lygra,Vaccinium vitis-idaea,,Field - Traits,,,,Mature,Ext (90),8.1,3,1,young,13.4,,0.0298,0.245,0.263,0.273,,,,,,
AMZ6867,15,June,2023,Lygra,Empetrum nigrum,,Field - Traits,,,,Mature,Ext (90),8.1,1,3,old,30.9,4,0.0049,0.225,0.225,0.228,,,,,,
AJR3698,15,June,2023,Lygra,Empetrum nigrum,,Field - Traits,,,,Pioneer,Ext (90),3.3,1,1,old,,5,0.0188,0.350,0.245,0.304,,,,,,
ANR3456,15,June,2023,Lygra,Vaccinium vitis-idaea,,Field - Traits,,,,Pioneer,Ext (90),3.3,3,2,young,18.9,,0.0292,0.320,0.255,0.284,,,,,,
AQQ3093,19,June,2023,Lygra,Vaccinium vitis-idaea,,Field - Traits,,,,Mature,Ext (90),9.1,1,2,young,16.6,,0.0435,0.300,0.296,0.286,,,,,,
ANB7834,15,June,2023,Lygra,Vaccinium vitis-idaea,,Field - Traits,,,,Pioneer,Ext (90),3.3,3,3,old,18.9,,0.0424,0.289,0.285,0.282,,,,,,
AJN4295,15,June,2023,Lygra,Empetrum nigrum,,Field - Traits,,,,Pioneer,Ext (90),3.3,1,3,young,,,0.0055,0.291,0.288,0.276,,,,,,
AON9786,19,June,2023,Lygra,Vaccinium myrtillus,,Field - Traits,,,,Mature,Amb (0),7.3,2,2,young,12.6,,0.0265,0.118,0.112,0.126,,,,"2023.07.01: Plots 7.3 and 7.1 were reversed. As of today, we have not yet reassigned these leaves to the correct plots.",,
ARS1906,19,June,2023,Lygra,Vaccinium vitis-idaea,,Field - Traits,,,,Mature,Ext (90),9.1,2,2,young,21.1,,0.0427,0.263,0.256,0.262,,,,,,
AOI6199,15,June,2023,Lygra,Empetrum nigrum,,Field - Traits,,,,Mature,Ext (90),8.1,3,2,young,13.4,,0.0054,0.135,0.163,0.148,,,,,,
ALX8503,19,June,2023,Lygra,Vaccinium vitis-idaea,,Field - Traits,,,,Mature,Amb (0),7.3,3,2,young,13.3,,0.0418,0.315,0.297,0.314,,,,"2023.07.01: Plots 7.3 and 7.1 were reversed. As of today, we have not yet reassigned these leaves to the correct plots.",,
ASA0011,19,June,2023,Lygra,Vaccinium myrtillus,,Field - Traits,,,,,Amb (0),7.3,2,1,young,12.6,,0.0260,0.113,0.121,0.123,,,,"2023.07.01: Plots 7.3 and 7.1 were reversed. As of today, we have not yet reassigned these leaves to the correct plots.",,
ARC8678,19,June,2023,Lygra,Vaccinium vitis-idaea,,Field - Traits,,,,Mature,Ext (90),9.1,1,2,old,16.6,,0.0662,0.341,0.387,0.382,,,,,,
AMJ0266,19,June,2023,Lygra,Vaccinium myrtillus,,Field - Traits,,,,Mature,Amb (0),7.3,3,3,young,13.5,,0.0311,0.116,0.147,0.153,,,,"2023.07.01: Plots 7.3 and 7.1 were reversed. As of today, we have not yet reassigned these leaves to the correct plots.",,
ANY7288,15,June,2023,Lygra,Vaccinium vitis-idaea,,Field - Traits,,,,Pioneer,Ext (90),1.2,2,1,old,15.7,,0.0729,0.359,0.366,0.376,,,,,,
ASI4215,19,June,2023,Lygra,Vaccinium vitis-idaea,,Field - Traits,,,,Mature,Amb (0),7.3,1,1,young,16.1,,0.0517,0.299,0.312,0.299,,,,"2023.07.01: Plots 7.3 and 7.1 were reversed. As of today, we have not yet reassigned these leaves to the correct plots.",,
AMC8643,19,June,2023,Lygra,Vaccinium vitis-idaea,,Field - Traits,,,,Mature,Amb (0),7.3,1,1,old,16.1,,0.0491,0.289,0.301,0.345,,,,"2023.07.01: Plots 7.3 and 7.1 were reversed. As of today, we have not yet reassigned these leaves to the correct plots.",,
AOE2650,19,June,2023,Lygra,Vaccinium vitis-idaea,,Field - Traits,,,,Mature,Amb (0),7.3,1,2,young,16.1,,0.0547,0.328,0.316,0.313,,,,"2023.07.01: Plots 7.3 and 7.1 were reversed. As of today, we have not yet reassigned these leaves to the correct plots.",,
ALT4043,19,June,2023,Lygra,Vaccinium vitis-idaea,,Field - Traits,,,,Mature,Amb (0),7.3,3,1,young,13.3,,0.0451,0.301,0.279,0.317,,,,"2023.07.01: Plots 7.3 and 7.1 were reversed. As of today, we have not yet reassigned these leaves to the correct plots.",,
ALG1112,15,June,2023,Lygra,Vaccinium vitis-idaea,,Field - Traits,,,,Mature,Ext (90),8.1,1,1,young,7.8,,0.0327,0.214,0.245,0.259,,,,,,
AMR7444,19,June,2023,Lygra,Vaccinium myrtillus,,Field - Traits,,,,Mature,Amb (0),7.3,3,3,young,13.5,,0.0347,0.115,0.108,0.121,,,,"2023.07.01: Plots 7.3 and 7.1 were reversed. As of today, we have not yet reassigned these leaves to the correct plots.",,
ANU5143,15,June,2023,Lygra,Vaccinium vitis-idaea,,Field - Traits,,,,Pioneer,Ext (90),1.2,2,3,old,15.7,,0.0760,0.397,0.366,0.368,,,,,,
ANN1886,15,June,2023,Lygra,Vaccinium vitis-idaea,,Field - Traits,,,,Pioneer,Ext (90),3.3,3,3,young,18.9,,0.0299,0.247,0.340,0.224,,,,,,
ANZ6929,15,June,2023,Lygra,Vaccinium vitis-idaea,,Field - Traits,,,,Pioneer,Ext (90),3.3,2,2,old,16.8,,0.0600,0.342,0.333,0.356,,,,,,
AKX2806,19,June,2023,Lygra,Vaccinium vitis-idaea,,Field - Traits,,,,Mature,Amb (0),7.3,3,3,old,13.3,,0.0578,0.325,0.325,0.398,,,,"2023.07.01: Plots 7.3 and 7.1 were reversed. As of today, we have not yet reassigned these leaves to the correct plots.",,
AML1933,15,June,2023,Lygra,Vaccinium vitis-idaea,,Field - Traits,,,,Mature,Ext (90),8.1,3,2,young,13.4,,0.0297,0.243,0.245,0.268,,,,,,
AOA4294,19,June,2023,Lygra,Vaccinium vitis-idaea,,Field - Traits,,,,Mature,Amb (0),7.3,3,1,old,13.3,,0.0428,0.328,0.297,0.333,,,,"2023.07.01: Plots 7.3 and 7.1 were reversed. As of today, we have not yet reassigned these leaves to the correct plots.",,
ANI7304,15,June,2023,Lygra,Vaccinium vitis-idaea,,Field - Traits,,,,Pioneer,Ext (90),1.2,2,3,young,15.7,,0.0621,0.283,0.266,0.267,,,,,,
ANQ1632,15,June,2023,Lygra,Vaccinium vitis-idaea,,Field - Traits,,,,Pioneer,Ext (90),1.2,2,1,young,15.7,,0.0554,0.279,0.255,0.263,,,,,,
AQY0394,19,June,2023,Lygra,Vaccinium vitis-idaea,,Field - Traits,,,,Mature,Ext (90),9.1,1,3,old,16.6,,0.0632,0.376,0.354,0.401,,,,,,
AOD1330,15,June,2023,Lygra,Vaccinium vitis-idaea,,Field - Traits,,,,Pioneer,Ext (90),3.3,2,1,old,16.8,,0.0604,0.387,0.363,0.390,,,,,,
AOR3423,19,June,2023,Lygra,Vaccinium vitis-idaea,,Field - Traits,,,,Mature,,9.1,1,1,old,16.6,,0.0766,0.310,0.306,0.306,,,,,,
ARW5592,19,June,2023,Lygra,Vaccinium vitis-idaea,,Field - Traits,,,,Mature,Ext (90),9.1,2,3,young,21.1,,0.0500,0.279,0.261,0.278,,,,,,
ANK2313,19,June,2023,Lygra,Vaccinium myrtillus,,Field - Traits,,,,Mature,Amb (0),7.3,3,3,young,13.5,,0.0321,0.115,0.126,0.119,,,,"2023.07.01: Plots 7.3 and 7.1 were reversed. As of today, we have not yet reassigned these leaves to the correct plots.",,
ANV5740,15,June,2023,Lygra,Vaccinium vitis-idaea,,Field - Traits,,,,Pioneer,Ext (90),3.3,2,3,old,16.8,,0.0484,0.372,0.340,0.331,,,,,,
AMY0516,19,June,2023,Lygra,Vaccinium vitis-idaea,,Field - Traits,,,,Mature,Ext (90),9.1,2,1,old,21.1,,0.0362,0.272,0.302,0.302,,,,,,
ANL0307,15,June,2023,Lygra,Empetrum nigrum,,Field - Traits,,,,Mature,Ext (90),8.1,2,3,old,16.2,5,0.0071,0.432,0.430,,,,,,,
ARG1966,19,June,2023,Lygra,Vaccinium vitis-idaea,,Field - Traits,,,,Mature,Ext (90),9.1,2,2,old,21.1,,0.0348,0.302,0.306,0.329,,,,,,
ARK3594,19,June,2023,Lygra,Vaccinium vitis-idaea,,Field - Traits,,,,Mature,Ext (90),9.1,2,3,old,21.1,,0.2700,0.285,0.273,,,,,,,
ARO4075,19,June,2023,Lygra,Vaccinium vitis-idaea,,Field - Traits,,,,Mature,Ext (90),9.1,2,1,young,21.1,,0.0480,0.275,0.285,0.283,,,,,,
APC6542,15,June,2023,Lygra,Empetrum nigrum,,Field - Traits,,,,Mature,Amb (0),8.3,1,1,old,16.5,5,0.0068,0.322,0.338,0.375,,,,,,
ALB3128,19,June,2023,Lygra,Vaccinium vitis-idaea,,Field - Traits,,,,Mature,Ext (90),9.1,3,1,young,26.4,,0.0264,0.288,0.292,0.292,,,,,,
AMU7821,19,June,2023,Lygra,Vaccinium vitis-idaea,,Field - Traits,,,,Mature,Ext (90),9.1,3,2,young,26.4,,0.0433,0.295,0.295,0.293,,,,,,
AOB2908,15,June,2023,Lygra,Empetrum nigrum,,Field - Traits,,,,Mature,Ext (90),8.1,2,2,young,16.2,5,0.0064,0.429,0.431,0.428,,,,,,
